skill_id,skill_name,normalized_name,skill_category,skill_type
SK_01557,Microsoft Excel computer-science design-and-product,microsoft excel computer-science design-and-product,Other,other
SK_01558,Microsoft Excel data-science data-analysis,microsoft excel data-science data-analysis,Other,other
SK_01559,Microsoft Excel social-sciences education,microsoft excel social-sciences education,Other,other
SK_01560,Microsoft Visio,microsoft visio,Other,other
SK_01561,Mining Engineering,mining engineering,Other,other
SK_01562,Minitab,minitab,Other,other
SK_01563,Missing Data,missing data,Other,other
SK_01564,Mixture Model,mixture model,Other,other
SK_01565,Mobile Development computer-science mobile-and-web-development,mobile development computer-science mobile-and-web-development,Other,other
SK_01566,Mobile Security,mobile security,Other,other
SK_01567,Mobile Security computer-science computer-security-and-networks,mobile security computer-science computer-security-and-networks,Other,other
SK_01568,Mobile Security information-technology security,mobile security information-technology security,Other,other
SK_01569,Model Building,model building,Other,other
SK_01570,Model Optimization,model optimization,Other,other
SK_01571,Model Selection,model selection,Other,other
SK_01572,Model View Controller (MVC),model view controller (mvc),Other,other
SK_01573,Molecular Evolution,molecular evolution,Other,other
SK_01574,Motif Searches,motif searches,Other,other
SK_01575,Multi-Task Learning,multi-task learning,Other,other
SK_01576,Multicollinearity,multicollinearity,Other,other
SK_01577,Multilayer Perceptron,multilayer perceptron,Other,other
SK_01578,Multilayer Perceptron data-science machine-learning,multilayer perceptron data-science machine-learning,Other,other
SK_01579,Multivariable Calculus,multivariable calculus,Other,other
SK_01580,Multivariate Normal Distribution,multivariate normal distribution,Other,other
SK_01581,Museology,museology,Other,other
SK_01582,Music Therapy,music therapy,Other,other
SK_01583,Naive Bayes Classifier,naive bayes classifier,Other,other
SK_01584,Nanotechnology,nanotechnology,Other,other
SK_01585,Nanotechnology physical-science-and-engineering chemistry,nanotechnology physical-science-and-engineering chemistry,Other,other
SK_01586,Natural Gas,natural gas,Other,other
SK_01587,Natural Language Processing computer-science software-development,natural language processing computer-science software-development,Other,other
SK_01588,Natural Language Processing data-science machine-learning,natural language processing data-science machine-learning,Other,other
SK_01589,Natural Resources physical-science-and-engineering environmental-science-and-sustainability,natural resources physical-science-and-engineering environmental-science-and-sustainability,Other,other
SK_01590,Natural Resources social-sciences economics,natural resources social-sciences economics,Other,other
SK_01591,Navigation Equipment,navigation equipment,Other,other
SK_01592,Needs Assessment,needs assessment,Other,other
SK_01593,Negotiation,negotiation,Other,other
SK_01594,Negotiation business leadership-and-management,negotiation business leadership-and-management,Other,other
SK_01595,Negotiation language-learning learning-english,negotiation language-learning learning-english,Other,other
SK_01596,Network Analysis,network analysis,Other,other
SK_01597,Network Analysis data-science data-analysis,network analysis data-science data-analysis,Other,other
SK_01598,Network Architecture,network architecture,Other,other
SK_01599,Network Architecture computer-science computer-security-and-networks,network architecture computer-science computer-security-and-networks,Other,other
SK_01600,Network Infrastructure,network infrastructure,Other,other
SK_01601,Network Model,network model,Other,other
SK_01602,Networking Hardware,networking hardware,Other,other
SK_01603,Networking Hardware information-technology networking,networking hardware information-technology networking,Other,other
SK_01604,Neurological Injury,neurological injury,Other,other
SK_01605,Neuropathic Pain,neuropathic pain,Other,other
SK_01606,News Reporting,news reporting,Other,other
SK_01607,News Writing,news writing,Other,other
SK_01608,Newspaper,newspaper,Other,other
SK_01609,Normal Distribution,normal distribution,Other,other
SK_01610,Note Taking,note taking,Other,other
SK_01611,Note Taking business business-essentials,note taking business business-essentials,Other,other
SK_01612,Nuclear Energy,nuclear energy,Other,other
SK_01613,Null Hypothesis,null hypothesis,Other,other
SK_01614,Null Hypothesis business finance,null hypothesis business finance,Other,other
SK_01615,Numpy data-science data-analysis,numpy data-science data-analysis,Other,other
SK_01616,Numpy data-science machine-learning,numpy data-science machine-learning,Other,other
SK_01617,Office Administration,office administration,Other,other
SK_01618,One-Shot Learning,one-shot learning,Other,other
SK_01619,Online Machine Learning,online machine learning,Other,other
SK_01620,Online Machine Learning computer-science design-and-product,online machine learning computer-science design-and-product,Other,other
SK_01621,Operating Systems,operating systems,Other,other
SK_01622,Operating Systems computer-science computer-security-and-networks,operating systems computer-science computer-security-and-networks,Other,other
SK_01623,Operating Systems information-technology cloud-computing,operating systems information-technology cloud-computing,Other,other
SK_01624,Operations Management,operations management,Other,other
SK_01625,Operations Management business business-strategy,operations management business business-strategy,Other,other
SK_01626,Operations Management business leadership-and-management,operations management business leadership-and-management,Other,other
SK_01627,Operations Management physical-science-and-engineering mechanical-engineering,operations management physical-science-and-engineering mechanical-engineering,Other,other
SK_01628,Opportunity Identification,opportunity identification,Other,other
SK_01629,Ordinary Least Squares,ordinary least squares,Other,other
SK_01630,Organizational Development,organizational development,Other,other
SK_01631,Organizational Development business leadership-and-management,organizational development business leadership-and-management,Other,other
SK_01632,Oscilloscope,oscilloscope,Other,other
SK_01633,Oscilloscope arts-and-humanities music-and-art,oscilloscope arts-and-humanities music-and-art,Other,other
SK_01634,Outlier,outlier,Other,other
SK_01635,Outlier data-science machine-learning,outlier data-science machine-learning,Other,other
SK_01636,Outside Sales,outside sales,Other,other
SK_01637,Overfitting data-science data-analysis,overfitting data-science data-analysis,Other,other
SK_01638,PC Hardware,pc hardware,Other,other
SK_01639,Page Design,page design,Other,other
SK_01640,Paint Sprayer,paint sprayer,Other,other
SK_01641,Parallel Coordinates,parallel coordinates,Other,other
SK_01642,Pareto Chart,pareto chart,Other,other
SK_01643,Part-Of-Speech Tagging,part-of-speech tagging,Other,other
SK_01644,Part-Of-Speech Tagging data-science data-analysis,part-of-speech tagging data-science data-analysis,Other,other
SK_01645,Partial Derivative,partial derivative,Other,other
SK_01646,Partial Derivative math-and-logic math-and-logic,partial derivative math-and-logic math-and-logic,Other,other
SK_01647,Partial Differential Equations,partial differential equations,Other,other
SK_01648,Pasteurization,pasteurization,Other,other
SK_01649,Patent Law,patent law,Other,other
SK_01650,Patent Law social-sciences education,patent law social-sciences education,Other,other
